"Date","Price","Open","High","Low","Change %"
"Oct 07, 2016","1.4895","1.4740","1.4902","1.4692","1.09%"
"Oct 06, 2016","1.4735","1.4763","1.4802","1.4716","-0.20%"
"Oct 05, 2016","1.4765","1.4783","1.4840","1.4743","-0.12%"
"Oct 04, 2016","1.4783","1.4706","1.4808","1.4661","0.50%"
"Oct 03, 2016","1.4709","1.4745","1.4761","1.4682","-0.33%"
"Sep 30, 2016","1.4758","1.4753","1.4785","1.4630","0.05%"
"Sep 29, 2016","1.4750","1.4671","1.4777","1.4633","0.55%"
"Sep 28, 2016","1.4670","1.4796","1.4865","1.4664","-0.86%"
"Sep 27, 2016","1.4798","1.4884","1.4926","1.4789","-0.57%"
"Sep 26, 2016","1.4883","1.4782","1.4909","1.4768","0.68%"
"Sep 23, 2016","1.4783","1.4620","1.4813","1.4612","1.14%"
"Sep 22, 2016","1.4617","1.4663","1.4672","1.4608","-0.29%"
"Sep 21, 2016","1.4659","1.4713","1.4757","1.4647","-0.35%"
"Sep 20, 2016","1.4711","1.4756","1.4808","1.4697","-0.30%"
"Sep 19, 2016","1.4755","1.4745","1.4770","1.4650","0.12%"
"Sep 16, 2016","1.4737","1.4800","1.4844","1.4720","-0.41%"
"Sep 15, 2016","1.4798","1.4838","1.4873","1.4759","-0.32%"
"Sep 14, 2016","1.4845","1.4782","1.4872","1.4741","0.42%"
"Sep 13, 2016","1.4783","1.4655","1.4823","1.4643","0.91%"
"Sep 12, 2016","1.4650","1.4650","1.4746","1.4638","-0.04%"
"Sep 09, 2016","1.4656","1.4573","1.4667","1.4553","0.62%"
"Sep 08, 2016","1.4565","1.4481","1.4617","1.4470","0.56%"
"Sep 07, 2016","1.4484","1.4456","1.4524","1.4418","0.19%"
"Sep 06, 2016","1.4457","1.4410","1.4466","1.4380","0.33%"
"Sep 05, 2016","1.4409","1.4489","1.4504","1.4392","-0.63%"
"Sep 02, 2016","1.4501","1.4673","1.4689","1.4479","-1.15%"
"Sep 01, 2016","1.4670","1.4625","1.4688","1.4598","0.31%"
"Aug 31, 2016","1.4624","1.4596","1.4659","1.4575","0.20%"
"Aug 30, 2016","1.4595","1.4557","1.4604","1.4541","0.28%"
"Aug 29, 2016","1.4554","1.4546","1.4581","1.4504","-0.05%"
"Aug 26, 2016","1.4561","1.4578","1.4592","1.4499","-0.13%"
"Aug 25, 2016","1.4580","1.4564","1.4614","1.4546","0.14%"
"Aug 24, 2016","1.4560","1.4599","1.4627","1.4526","-0.26%"
"Aug 23, 2016","1.4598","1.4651","1.4668","1.4557","-0.38%"
"Aug 22, 2016","1.4653","1.4552","1.4678","1.4550","0.51%"
"Aug 19, 2016","1.4579","1.4508","1.4593","1.4487","0.45%"
"Aug 18, 2016","1.4513","1.4498","1.4537","1.4461","0.08%"
"Aug 17, 2016","1.4501","1.4505","1.4552","1.4487","-0.03%"
"Aug 16, 2016","1.4506","1.4457","1.4529","1.4442","0.39%"
"Aug 15, 2016","1.4450","1.4459","1.4481","1.4426","-0.01%"
"Aug 12, 2016","1.4451","1.4471","1.4529","1.4437","-0.12%"
"Aug 11, 2016","1.4468","1.4592","1.4615","1.4428","-0.86%"
"Aug 10, 2016","1.4594","1.4583","1.4613","1.4532","0.05%"
"Aug 09, 2016","1.4586","1.4587","1.4620","1.4561","-0.04%"
"Aug 08, 2016","1.4592","1.4609","1.4629","1.4547","-0.04%"
"Aug 05, 2016","1.4598","1.4486","1.4628","1.4471","0.77%"
"Aug 04, 2016","1.4486","1.4568","1.4586","1.4468","-0.56%"
"Aug 03, 2016","1.4568","1.4715","1.4735","1.4561","-1.03%"
"Aug 02, 2016","1.4720","1.4648","1.4726","1.4583","0.49%"
"Aug 01, 2016","1.4648","1.4560","1.4659","1.4551","0.56%"
"Jul 29, 2016","1.4567","1.4571","1.4669","1.4546","-0.03%"
"Jul 28, 2016","1.4571","1.4584","1.4632","1.4525","-0.10%"
"Jul 27, 2016","1.4585","1.4489","1.4595","1.4460","0.66%"
"Jul 26, 2016","1.4490","1.4532","1.4570","1.4467","-0.27%"
"Jul 25, 2016","1.4529","1.4399","1.4546","1.4395","0.85%"
"Jul 22, 2016","1.4407","1.4430","1.4509","1.4380","-0.15%"
"Jul 21, 2016","1.4428","1.4385","1.4443","1.4325","0.31%"
"Jul 20, 2016","1.4383","1.4352","1.4413","1.4326","0.23%"
"Jul 19, 2016","1.4350","1.4332","1.4412","1.4325","0.10%"
"Jul 18, 2016","1.4335","1.4320","1.4414","1.4290","0.15%"
"Jul 15, 2016","1.4314","1.4334","1.4386","1.4279","-0.15%"
"Jul 14, 2016","1.4336","1.4390","1.4447","1.4295","-0.39%"
"Jul 13, 2016","1.4392","1.4426","1.4506","1.4364","-0.22%"
"Jul 12, 2016","1.4424","1.4506","1.4533","1.4383","-0.53%"
"Jul 11, 2016","1.4501","1.4420","1.4540","1.4391","0.56%"
"Jul 08, 2016","1.4420","1.4383","1.4465","1.4338","0.24%"
"Jul 07, 2016","1.4385","1.4388","1.4409","1.4287","-0.01%"
"Jul 06, 2016","1.4386","1.4374","1.4458","1.4337","0.06%"
"Jul 05, 2016","1.4377","1.4324","1.4467","1.4310","0.33%"
"Jul 04, 2016","1.4329","1.4384","1.4391","1.4291","-0.39%"
"Jul 01, 2016","1.4385","1.4353","1.4420","1.4326","0.22%"
"Jun 30, 2016","1.4353","1.4385","1.4446","1.4319","-0.25%"
"Jun 29, 2016","1.4389","1.4413","1.4481","1.4366","-0.16%"
"Jun 28, 2016","1.4412","1.4410","1.4488","1.4338","0.01%"
"Jun 27, 2016","1.4410","1.4376","1.4454","1.4278","-0.34%"
"Jun 24, 2016","1.4459","1.4536","1.4594","1.4248","-0.48%"
"Jun 23, 2016","1.4529","1.4511","1.4575","1.4457","0.14%"
"Jun 22, 2016","1.4509","1.4413","1.4526","1.4381","0.70%"
"Jun 21, 2016","1.4408","1.4484","1.4519","1.4394","-0.55%"
"Jun 20, 2016","1.4487","1.4546","1.4612","1.4465","-0.38%"
"Jun 17, 2016","1.4542","1.4559","1.4567","1.4463","-0.11%"
"Jun 16, 2016","1.4558","1.4539","1.4642","1.4497","0.12%"
"Jun 15, 2016","1.4540","1.4428","1.4562","1.4393","0.78%"
"Jun 14, 2016","1.4427","1.4495","1.4502","1.4367","-0.46%"
"Jun 13, 2016","1.4493","1.4380","1.4506","1.4359","0.75%"
"Jun 10, 2016","1.4385","1.4393","1.4425","1.4318","-0.10%"
"Jun 09, 2016","1.4400","1.4464","1.4488","1.4381","-0.45%"
"Jun 08, 2016","1.4465","1.4465","1.4513","1.4404","0.00%"
"Jun 07, 2016","1.4465","1.4553","1.4579","1.4455","-0.60%"
"Jun 06, 2016","1.4553","1.4706","1.4734","1.4547","-1.01%"
"Jun 03, 2016","1.4702","1.4606","1.4728","1.4576","0.66%"
"Jun 02, 2016","1.4605","1.4630","1.4709","1.4583","-0.18%"
"Jun 01, 2016","1.4632","1.4576","1.4662","1.4512","0.39%"
"May 31, 2016","1.4575","1.4533","1.4633","1.4498","0.21%"
"May 30, 2016","1.4544","1.4466","1.4570","1.4465","0.51%"
"May 27, 2016","1.4470","1.4526","1.4586","1.4462","-0.41%"
"May 26, 2016","1.4529","1.4525","1.4559","1.4434","0.03%"
"May 25, 2016","1.4525","1.4620","1.4644","1.4510","-0.66%"
"May 24, 2016","1.4622","1.4746","1.4783","1.4598","-0.83%"
"May 23, 2016","1.4745","1.4710","1.4760","1.4694","0.18%"
"May 20, 2016","1.4718","1.4671","1.4759","1.4644","0.33%"
"May 19, 2016","1.4669","1.4619","1.4736","1.4592","0.34%"
"May 18, 2016","1.4620","1.4602","1.4655","1.4547","0.12%"
"May 17, 2016","1.4603","1.4598","1.4696","1.4540","0.05%"
"May 16, 2016","1.4596","1.4625","1.4670","1.4587","-0.25%"
"May 13, 2016","1.4633","1.4615","1.4644","1.4569","0.12%"
"May 12, 2016","1.4616","1.4679","1.4700","1.4563","-0.47%"
"May 11, 2016","1.4685","1.4679","1.4771","1.4664","0.03%"
"May 10, 2016","1.4681","1.4759","1.4785","1.4676","-0.47%"
"May 09, 2016","1.4751","1.4719","1.4828","1.4697","0.19%"
"May 06, 2016","1.4723","1.4661","1.4795","1.4650","0.43%"
"May 05, 2016","1.4660","1.4782","1.4791","1.4618","-0.83%"
"May 04, 2016","1.4783","1.4625","1.4823","1.4595","1.08%"
"May 03, 2016","1.4625","1.4451","1.4659","1.4418","1.20%"
"May 02, 2016","1.4451","1.4369","1.4468","1.4360","0.49%"
"Apr 29, 2016","1.4381","1.4254","1.4403","1.4227","0.92%"
"Apr 28, 2016","1.4250","1.4262","1.4312","1.4179","-0.10%"
"Apr 27, 2016","1.4264","1.4239","1.4337","1.4218","0.16%"
"Apr 26, 2016","1.4241","1.4281","1.4334","1.4222","-0.32%"
"Apr 25, 2016","1.4287","1.4229","1.4311","1.4197","0.38%"
"Apr 22, 2016","1.4233","1.4376","1.4389","1.4196","-1.00%"
"Apr 21, 2016","1.4377","1.4297","1.4432","1.4257","0.56%"
"Apr 20, 2016","1.4297","1.4388","1.4464","1.4259","-0.66%"
"Apr 19, 2016","1.4392","1.4466","1.4486","1.4367","-0.50%"
"Apr 18, 2016","1.4465","1.4612","1.4682","1.4455","-0.01%"
"Apr 15, 2016","1.4467","1.4479","1.4602","1.4407","-0.04%"
"Apr 14, 2016","1.4473","1.4449","1.4514","1.4424","0.19%"
"Apr 13, 2016","1.4446","1.4528","1.4550","1.4380","-0.58%"
"Apr 12, 2016","1.4530","1.4715","1.4756","1.4516","-1.26%"
"Apr 11, 2016","1.4715","1.4802","1.4859","1.4689","-0.63%"
"Apr 08, 2016","1.4808","1.4957","1.4970","1.4761","-0.98%"
"Apr 07, 2016","1.4955","1.4920","1.5022","1.4853","0.23%"
"Apr 06, 2016","1.4920","1.4955","1.5011","1.4906","-0.24%"
"Apr 05, 2016","1.4956","1.4908","1.5033","1.4878","0.33%"
"Apr 04, 2016","1.4907","1.4825","1.4911","1.4815","0.61%"
"Apr 01, 2016","1.4817","1.4800","1.4979","1.4753","0.11%"
"Mar 31, 2016","1.4801","1.4701","1.4811","1.4651","0.68%"
"Mar 30, 2016","1.4701","1.4763","1.4784","1.4655","-0.41%"
"Mar 29, 2016","1.4761","1.4760","1.4800","1.4696","-0.01%"
"Mar 28, 2016","1.4763","1.4815","1.4837","1.4748","-0.40%"
"Mar 25, 2016","1.4823","1.4805","1.4842","1.4765","0.14%"
"Mar 24, 2016","1.4803","1.4762","1.4840","1.4752","0.24%"
"Mar 23, 2016","1.4768","1.4631","1.4784","1.4601","0.92%"
"Mar 22, 2016","1.4634","1.4732","1.4734","1.4614","-0.64%"
"Mar 21, 2016","1.4728","1.4660","1.4755","1.4624","0.52%"
"Mar 18, 2016","1.4652","1.4686","1.4719","1.4587","-0.22%"
"Mar 17, 2016","1.4685","1.4693","1.4776","1.4609","-0.12%"
"Mar 16, 2016","1.4703","1.4831","1.4868","1.4688","-0.90%"
"Mar 15, 2016","1.4836","1.4722","1.4880","1.4710","0.73%"
"Mar 14, 2016","1.4728","1.4727","1.4799","1.4686","-0.18%"
"Mar 11, 2016","1.4755","1.4909","1.4942","1.4663","-1.09%"
"Mar 10, 2016","1.4917","1.4579","1.5020","1.4381","2.28%"
"Mar 09, 2016","1.4584","1.4762","1.4782","1.4561","-1.23%"
"Mar 08, 2016","1.4765","1.4621","1.4832","1.4615","0.95%"
"Mar 07, 2016","1.4626","1.4651","1.4679","1.4587","-0.18%"
"Mar 04, 2016","1.4652","1.4679","1.4819","1.4622","-0.23%"
"Mar 03, 2016","1.4686","1.4583","1.4707","1.4547","0.72%"
"Mar 02, 2016","1.4581","1.4564","1.4643","1.4538","0.08%"
"Mar 01, 2016","1.4570","1.4716","1.4755","1.4523","-1.03%"
"Feb 29, 2016","1.4722","1.4765","1.4847","1.4672","-0.35%"
"Feb 26, 2016","1.4774","1.4905","1.4993","1.4744","-0.95%"
"Feb 25, 2016","1.4915","1.5085","1.5153","1.4895","-1.16%"
"Feb 24, 2016","1.5090","1.5195","1.5270","1.5049","-0.74%"
"Feb 23, 2016","1.5202","1.5114","1.5253","1.5073","0.57%"
"Feb 22, 2016","1.5116","1.5315","1.5341","1.5052","-1.38%"
"Feb 19, 2016","1.5328","1.5239","1.5392","1.5218","0.54%"
"Feb 18, 2016","1.5245","1.5211","1.5277","1.5133","0.22%"
"Feb 17, 2016","1.5211","1.5440","1.5534","1.5197","-1.52%"
"Feb 16, 2016","1.5446","1.5427","1.5516","1.5301","0.08%"
"Feb 15, 2016","1.5433","1.5585","1.5594","1.5384","-1.03%"
"Feb 12, 2016","1.5593","1.5779","1.5790","1.5508","-1.19%"
"Feb 11, 2016","1.5780","1.5718","1.5916","1.5670","0.37%"
"Feb 10, 2016","1.5722","1.5655","1.5743","1.5444","0.40%"
"Feb 09, 2016","1.5660","1.5587","1.5723","1.5491","0.44%"
"Feb 08, 2016","1.5592","1.5517","1.5637","1.5422","0.41%"
"Feb 05, 2016","1.5528","1.5409","1.5540","1.5326","0.71%"
"Feb 04, 2016","1.5419","1.5295","1.5431","1.5214","0.78%"
"Feb 03, 2016","1.5300","1.5338","1.5420","1.5171","-0.29%"
"Feb 02, 2016","1.5344","1.5183","1.5406","1.5168","1.03%"
"Feb 01, 2016","1.5187","1.5132","1.5343","1.5106","0.30%"
"Jan 29, 2016","1.5142","1.5340","1.5393","1.5119","-1.33%"
"Jan 28, 2016","1.5346","1.5347","1.5443","1.5211","-0.05%"
"Jan 27, 2016","1.5354","1.5343","1.5444","1.5243","0.05%"
"Jan 26, 2016","1.5347","1.5499","1.5570","1.5218","-1.02%"
"Jan 25, 2016","1.5505","1.5244","1.5513","1.5238","1.73%"
"Jan 22, 2016","1.5242","1.5503","1.5532","1.5236","-1.73%"
"Jan 21, 2016","1.5510","1.5789","1.5879","1.5408","-1.82%"
"Jan 20, 2016","1.5797","1.5900","1.6110","1.5739","-0.67%"
"Jan 19, 2016","1.5903","1.5854","1.5940","1.5674","0.25%"
"Jan 18, 2016","1.5864","1.5864","1.5989","1.5758","-0.06%"
"Jan 15, 2016","1.5873","1.5605","1.5963","1.5562","1.68%"
"Jan 14, 2016","1.5610","1.5590","1.5751","1.5544","0.08%"
"Jan 13, 2016","1.5598","1.5479","1.5655","1.5326","0.72%"
"Jan 12, 2016","1.5486","1.5431","1.5554","1.5357","0.31%"
"Jan 11, 2016","1.5438","1.5483","1.5555","1.5292","-0.34%"
"Jan 08, 2016","1.5490","1.5431","1.5500","1.5204","0.35%"
"Jan 07, 2016","1.5436","1.5166","1.5438","1.5148","1.74%"
"Jan 06, 2016","1.5172","1.5039","1.5228","1.5013","0.85%"
"Jan 05, 2016","1.5044","1.5108","1.5122","1.4946","-0.46%"
"Jan 04, 2016","1.5113","1.5033","1.5254","1.4994","0.49%"
"Jan 01, 2016","1.5040","1.5029","1.5059","1.5022","0.06%"
"Dec 31, 2015","1.5031","1.5170","1.5192","1.5003","-0.94%"
"Dec 30, 2015","1.5173","1.5109","1.5223","1.5101","0.40%"
"Dec 29, 2015","1.5112","1.5244","1.5298","1.5083","-0.92%"
"Dec 28, 2015","1.5252","1.5158","1.5284","1.5125","0.52%"
"Dec 25, 2015","1.5173","1.5155","1.5186","1.5101","0.10%"
"Dec 24, 2015","1.5158","1.5104","1.5203","1.5089","0.34%"
"Dec 23, 2015","1.5106","1.5246","1.5256","1.5038","-0.94%"
"Dec 22, 2015","1.5249","1.5231","1.5323","1.5187","0.09%"
"Dec 21, 2015","1.5235","1.5157","1.5307","1.5099","0.45%"
"Dec 18, 2015","1.5167","1.5085","1.5180","1.5018","0.53%"
"Dec 17, 2015","1.5087","1.5030","1.5154","1.4950","0.33%"
"Dec 16, 2015","1.5037","1.5005","1.5160","1.4994","0.21%"
"Dec 15, 2015","1.5006","1.5094","1.5163","1.4936","-0.60%"
"Dec 14, 2015","1.5097","1.5106","1.5204","1.5000","-0.13%"
"Dec 11, 2015","1.5117","1.4901","1.5134","1.4895","1.42%"
"Dec 10, 2015","1.4906","1.4966","1.4978","1.4801","-0.45%"
"Dec 09, 2015","1.4973","1.4797","1.5000","1.4771","1.18%"
"Dec 08, 2015","1.4798","1.4620","1.4842","1.4613","1.20%"
"Dec 07, 2015","1.4623","1.4510","1.4680","1.4505","0.52%"
"Dec 04, 2015","1.4547","1.4608","1.4673","1.4476","-0.42%"
"Dec 03, 2015","1.4608","1.4158","1.4649","1.4038","3.13%"
"Dec 02, 2015","1.4164","1.4193","1.4223","1.4066","-0.25%"
"Dec 01, 2015","1.4200","1.4118","1.4230","1.4092","0.60%"
"Nov 30, 2015","1.4116","1.4153","1.4179","1.4052","-0.34%"
"Nov 27, 2015","1.4164","1.4100","1.4184","1.4085","0.43%"
"Nov 26, 2015","1.4103","1.4120","1.4143","1.4084","-0.11%"
"Nov 25, 2015","1.4118","1.4154","1.4211","1.4067","-0.27%"
"Nov 24, 2015","1.4156","1.4207","1.4253","1.4132","-0.42%"
"Nov 23, 2015","1.4215","1.4201","1.4284","1.4151","0.07%"
"Nov 20, 2015","1.4205","1.4252","1.4283","1.4168","-0.36%"
"Nov 19, 2015","1.4257","1.4176","1.4284","1.4136","0.57%"
"Nov 18, 2015","1.4176","1.4171","1.4237","1.4156","-0.01%"
"Nov 17, 2015","1.4178","1.4237","1.4263","1.4151","-0.48%"
"Nov 16, 2015","1.4246","1.4316","1.4364","1.4221","-0.79%"
"Nov 13, 2015","1.4360","1.4376","1.4381","1.4273","-0.13%"
"Nov 12, 2015","1.4378","1.4244","1.4386","1.4175","0.92%"
"Nov 11, 2015","1.4247","1.4234","1.4270","1.4193","0.09%"
"Nov 10, 2015","1.4234","1.4278","1.4291","1.4156","-0.33%"
"Nov 09, 2015","1.4281","1.4277","1.4321","1.4227","-0.08%"
"Nov 06, 2015","1.4293","1.4325","1.4381","1.4196","-0.27%"
"Nov 05, 2015","1.4331","1.4282","1.4354","1.4264","0.32%"
"Nov 04, 2015","1.4285","1.4319","1.4340","1.4245","-0.27%"
"Nov 03, 2015","1.4324","1.4417","1.4440","1.4271","-0.71%"
"Nov 02, 2015","1.4427","1.4416","1.4494","1.4398","0.24%"
"Oct 30, 2015","1.4393","1.4454","1.4558","1.4353","-0.45%"
"Oct 29, 2015","1.4458","1.4407","1.4507","1.4381","0.36%"
"Oct 28, 2015","1.4406","1.4654","1.4671","1.4370","-1.71%"
"Oct 27, 2015","1.4657","1.4541","1.4665","1.4530","0.78%"
"Oct 26, 2015","1.4543","1.4487","1.4561","1.4460","0.27%"
"Oct 23, 2015","1.4504","1.4536","1.4590","1.4440","-0.23%"
"Oct 22, 2015","1.4537","1.4892","1.4909","1.4530","-2.43%"
"Oct 21, 2015","1.4899","1.4722","1.4912","1.4716","1.15%"
"Oct 20, 2015","1.4729","1.4740","1.4816","1.4657","-0.07%"
"Oct 19, 2015","1.4740","1.4653","1.4756","1.4604","0.63%"
"Oct 16, 2015","1.4648","1.4640","1.4726","1.4599","0.02%"
"Oct 15, 2015","1.4645","1.4841","1.4854","1.4595","-1.33%"
"Oct 14, 2015","1.4842","1.4831","1.4893","1.4797","0.01%"
"Oct 13, 2015","1.4840","1.4755","1.4903","1.4735","0.56%"
"Oct 12, 2015","1.4758","1.4690","1.4794","1.4671","0.39%"
"Oct 09, 2015","1.4701","1.4678","1.4757","1.4610","0.13%"
"Oct 08, 2015","1.4682","1.4666","1.4764","1.4644","0.08%"
"Oct 07, 2015","1.4670","1.4686","1.4713","1.4543","-0.15%"
"Oct 06, 2015","1.4692","1.4631","1.4749","1.4600","0.38%"
"Oct 05, 2015","1.4636","1.4754","1.4785","1.4610","-0.70%"
"Oct 02, 2015","1.4739","1.4849","1.4984","1.4733","-0.77%"
"Oct 01, 2015","1.4854","1.4876","1.4904","1.4755","-0.19%"
"Sep 30, 2015","1.4882","1.5090","1.5124","1.4864","-1.43%"
"Sep 29, 2015","1.5098","1.5061","1.5167","1.4990","0.20%"
"Sep 28, 2015","1.5068","1.4916","1.5069","1.4866","0.93%"
"Sep 25, 2015","1.4929","1.4931","1.4961","1.4807","-0.05%"
"Sep 24, 2015","1.4937","1.4894","1.5117","1.4855","0.24%"
"Sep 23, 2015","1.4901","1.4751","1.4956","1.4720","0.98%"
"Sep 22, 2015","1.4756","1.4823","1.4853","1.4739","-0.51%"
"Sep 21, 2015","1.4832","1.4921","1.4977","1.4792","-0.81%"
"Sep 18, 2015","1.4953","1.5072","1.5080","1.4852","-0.82%"
"Sep 17, 2015","1.5076","1.4865","1.5080","1.4858","1.39%"
"Sep 16, 2015","1.4870","1.4925","1.4957","1.4839","-0.38%"
"Sep 15, 2015","1.4926","1.5002","1.5023","1.4907","-0.59%"
"Sep 14, 2015","1.5014","1.5029","1.5061","1.4943","-0.16%"
"Sep 11, 2015","1.5038","1.4947","1.5059","1.4898","0.59%"
"Sep 10, 2015","1.4950","1.4851","1.4958","1.4751","0.64%"
"Sep 09, 2015","1.4855","1.4787","1.4861","1.4655","0.43%"
"Sep 08, 2015","1.4791","1.4861","1.4926","1.4731","-0.47%"
"Sep 07, 2015","1.4861","1.4810","1.4869","1.4743","0.36%"
"Sep 04, 2015","1.4808","1.4654","1.4814","1.4616","1.03%"
"Sep 03, 2015","1.4657","1.4892","1.4926","1.4591","-1.61%"
"Sep 02, 2015","1.4897","1.4997","1.5010","1.4819","-0.71%"
"Sep 01, 2015","1.5004","1.4726","1.5010","1.4712","1.82%"
"Aug 31, 2015","1.4736","1.4749","1.4982","1.4697","-0.15%"
"Aug 28, 2015","1.4758","1.4837","1.4989","1.4738","-0.57%"
"Aug 27, 2015","1.4842","1.5038","1.5099","1.4766","-1.32%"
"Aug 26, 2015","1.5040","1.5355","1.5431","1.5030","-2.09%"
"Aug 25, 2015","1.5361","1.5436","1.5445","1.5087","-0.54%"
"Aug 24, 2015","1.5444","1.4976","1.5562","1.4976","2.83%"
"Aug 21, 2015","1.5019","1.4712","1.5027","1.4681","2.07%"
"Aug 20, 2015","1.4715","1.4594","1.4719","1.4573","0.79%"
"Aug 19, 2015","1.4599","1.4389","1.4605","1.4383","1.44%"
"Aug 18, 2015","1.4392","1.4484","1.4551","1.4377","-0.66%"
"Aug 17, 2015","1.4488","1.4531","1.4604","1.4461","-0.34%"
"Aug 14, 2015","1.4537","1.4557","1.4615","1.4501","-0.14%"
"Aug 13, 2015","1.4558","1.4475","1.4581","1.4426","0.55%"
"Aug 12, 2015","1.4478","1.4472","1.4581","1.4439","0.01%"
"Aug 11, 2015","1.4476","1.4321","1.4543","1.4310","1.04%"
"Aug 10, 2015","1.4327","1.4396","1.4460","1.4311","-0.51%"
"Aug 07, 2015","1.4401","1.4317","1.4417","1.4234","0.56%"
"Aug 06, 2015","1.4321","1.4373","1.4400","1.4309","-0.37%"
"Aug 05, 2015","1.4374","1.4348","1.4398","1.4276","0.12%"
"Aug 04, 2015","1.4357","1.4400","1.4439","1.4337","-0.32%"
"Aug 03, 2015","1.4403","1.4360","1.4449","1.4349","0.15%"
"Jul 31, 2015","1.4382","1.4205","1.4455","1.4200","1.22%"
"Jul 30, 2015","1.4209","1.4217","1.4249","1.4165","-0.09%"
"Jul 29, 2015","1.4222","1.4286","1.4344","1.4194","-0.48%"
"Jul 28, 2015","1.4291","1.4456","1.4468","1.4267","-1.18%"
"Jul 27, 2015","1.4462","1.4305","1.4499","1.4298","0.90%"
"Jul 24, 2015","1.4333","1.4312","1.4383","1.4233","0.12%"
"Jul 23, 2015","1.4316","1.4246","1.4351","1.4224","0.46%"
"Jul 22, 2015","1.4251","1.4154","1.4253","1.4144","0.64%"
"Jul 21, 2015","1.4161","1.4063","1.4195","1.4048","0.65%"
"Jul 20, 2015","1.4070","1.4048","1.4128","1.4043","0.16%"
"Jul 17, 2015","1.4047","1.4084","1.4149","1.4038","-0.29%"
"Jul 16, 2015","1.4088","1.4131","1.4160","1.4030","-0.37%"
"Jul 15, 2015","1.4140","1.4006","1.4194","1.3988","0.92%"
"Jul 14, 2015","1.4011","1.4017","1.4135","1.3981","-0.06%"
"Jul 13, 2015","1.4020","1.4044","1.4216","1.4001","-0.80%"
"Jul 10, 2015","1.4133","1.4019","1.4261","1.4006","0.78%"
"Jul 09, 2015","1.4023","1.4112","1.4125","1.3968","-0.69%"
"Jul 08, 2015","1.4120","1.3987","1.4126","1.3961","0.93%"
"Jul 07, 2015","1.3990","1.3986","1.4023","1.3900","0.01%"
"Jul 06, 2015","1.3989","1.3829","1.4021","1.3804","0.10%"
"Jul 03, 2015","1.3975","1.3894","1.3990","1.3891","0.55%"
"Jul 02, 2015","1.3898","1.3912","1.3998","1.3883","-0.11%"
"Jul 01, 2015","1.3914","1.3912","1.3952","1.3862","0.00%"
"Jun 30, 2015","1.3914","1.3935","1.3968","1.3804","-0.15%"
"Jun 29, 2015","1.3935","1.3596","1.3967","1.3514","1.32%"
"Jun 26, 2015","1.3754","1.3810","1.3870","1.3736","-0.43%"
"Jun 25, 2015","1.3813","1.3874","1.3912","1.3787","-0.43%"
"Jun 24, 2015","1.3872","1.3765","1.3899","1.3744","0.75%"
"Jun 23, 2015","1.3769","1.3955","1.3977","1.3750","-1.36%"
"Jun 22, 2015","1.3959","1.3932","1.4025","1.3861","0.24%"
"Jun 19, 2015","1.3925","1.3881","1.3948","1.3806","0.30%"
"Jun 18, 2015","1.3883","1.3861","1.3961","1.3815","0.14%"
"Jun 17, 2015","1.3863","1.3824","1.3925","1.3803","0.25%"
"Jun 16, 2015","1.3828","1.3909","1.3956","1.3808","-0.58%"
"Jun 15, 2015","1.3908","1.3829","1.3914","1.3796","0.15%"
"Jun 12, 2015","1.3887","1.3834","1.3901","1.3740","0.35%"
"Jun 11, 2015","1.3838","1.3874","1.3905","1.3787","-0.30%"
"Jun 10, 2015","1.3880","1.3919","1.3959","1.3794","-0.29%"
"Jun 09, 2015","1.3921","1.4011","1.4046","1.3837","-0.66%"
"Jun 08, 2015","1.4013","1.3813","1.4017","1.3765","1.37%"
"Jun 05, 2015","1.3824","1.4048","1.4127","1.3808","-1.62%"
"Jun 04, 2015","1.4052","1.4036","1.4163","1.4004","0.11%"
"Jun 03, 2015","1.4036","1.3827","1.4049","1.3796","1.47%"
"Jun 02, 2015","1.3832","1.3679","1.3920","1.3655","1.09%"
"Jun 01, 2015","1.3683","1.3679","1.3719","1.3595","0.04%"
"May 29, 2015","1.3677","1.3610","1.3754","1.3585","0.44%"
"May 28, 2015","1.3617","1.3575","1.3675","1.3560","0.28%"
"May 27, 2015","1.3579","1.3515","1.3613","1.3479","0.44%"
"May 26, 2015","1.3520","1.3512","1.3569","1.3425","0.04%"
"May 25, 2015","1.3515","1.3501","1.3532","1.3472","-0.10%"
"May 22, 2015","1.3529","1.3553","1.3674","1.3511","-0.20%"
"May 21, 2015","1.3556","1.3537","1.3632","1.3511","0.10%"
"May 20, 2015","1.3542","1.3633","1.3647","1.3517","-0.71%"
"May 19, 2015","1.3639","1.3757","1.3771","1.3577","-0.88%"
"May 18, 2015","1.3760","1.3753","1.3808","1.3691","0.01%"
"May 15, 2015","1.3758","1.3669","1.3780","1.3620","0.63%"
"May 14, 2015","1.3672","1.3574","1.3695","1.3549","0.68%"
"May 13, 2015","1.3579","1.3470","1.3611","1.3423","0.76%"
"May 12, 2015","1.3476","1.3495","1.3606","1.3447","-0.18%"
"May 11, 2015","1.3500","1.3511","1.3574","1.3451","-0.18%"
"May 08, 2015","1.3525","1.3659","1.3678","1.3510","-1.02%"
"May 07, 2015","1.3664","1.3675","1.3770","1.3608","-0.10%"
"May 06, 2015","1.3677","1.3492","1.3694","1.3464","1.33%"
"May 05, 2015","1.3497","1.3478","1.3524","1.3397","0.12%"
"May 04, 2015","1.3481","1.3611","1.3641","1.3462","-1.02%"
